Date,Daily_Vehicle_Registration,Metro_Ridership_Millions,Total_Vehicles_Cumulative
2022-03-17,168.16633408544047,3.4816835873574137,67611.12192594157
2022-03-18,170.0837882531867,3.7329761911029595,67781.20571419476
2022-03-19,167.9955168031967,2.0144957870632774,67949.20123099796
2022-03-20,169.9015463496062,1.9769930102116975,68119.10277734757
2022-03-21,169.80190519297773,3.738061958070261,68288.90468254054
2022-03-22,169.6966233119261,3.6109713064242355,68458.60130585247
2022-03-23,170.5857323542472,3.7898308638214355,68629.18703820671
2022-03-24,170.46926562755294,3.635877753608415,68799.65630383427
2022-03-25,170.34725808941505,3.6432992421646104,68970.00356192369
2022-03-26,169.2197463370204,1.9396339716987192,69139.22330826071
2022-03-27,171.08676859634153,2.006574796534422,69310.31007685706
2022-03-28,166.94836471082476,3.583460040072959,69477.25844156789
2022-03-29,168.8045761296,3.7657354835604457,69646.06301769748
2022-03-30,170.65544589521525,3.492088482524696,69816.7184635927
2022-03-31,165.50101863089964,3.496762033370499,69982.21948222359
2022-04-01,171.3413405273586,3.7292246051533513,70153.56082275095
2022-04-02,167.1764593291055,1.9537920736949723,70320.73728208005
2022-04-03,165.00642432033302,1.9282216535308665,70485.74370640039
2022-04-04,167.83128631032938,3.7555882692008713,70653.57499271072
2022-04-05,167.65109761844283,3.560713217193348,70821.22609032916
2022-04-06,166.46591205859986,3.6132921691762037,70987.69200238776
2022-04-07,168.27578492338034,3.820763891397178,71155.96778731114
2022-04-08,170.080772967656,3.8383836173058534,71326.0485602788
2022-04-09,165.88093439179542,2.0687815245877985,71491.92949467059
2022-04-10,164.67632882444175,1.9385347500521724,71656.60582349503
2022-04-11,167.4670173048677,3.7958904803864786,71824.0728407999
2022-04-12,165.25306226491284,3.5115078287300325,71989.3259030648
2022-04-13,163.0345275105092,3.515833026500619,72152.36043057531
2022-04-14,163.81147820279998,3.3269162912487937,72316.17190877811
2022-04-15,161.58398083885731,3.8485803895429407,72477.75588961696
2022-04-16,169.35210323200477,1.8939357975326048,72647.10799284896
2022-04-17,165.1159144917502,1.9446992605344502,72812.22390734071
2022-04-18,162.8754850033353,3.507986403396711,72975.09939234404
2022-04-19,163.6308864069073,3.714883679940256,73138.73027875095
2022-04-20,162.38219157631957,3.5737526273894247,73301.11247032728
2022-04-21,163.12947459756708,3.450921359254949,73464.24194492484
2022-04-22,164.87281074686314,3.6758165891009087,73629.1147556717
2022-04-23,162.61227646836394,1.846793543352707,73791.72703214007
2022-04-24,160.34794935154764,1.8872630719986712,73952.07498149162
2022-04-25,164.07990810825416,3.3374121819053584,74116.15488959987
2022-04-26,160.80823254939324,3.4236141842438967,74276.96312214926
2022-04-27,163.53300356132706,3.629252349310874,74440.49612571059
2022-04-28,159.2543030819347,3.347863331694679,74599.75042879253
2022-04-29,164.97221407636533,3.407808998597163,74764.72264286889
2022-04-30,159.68682051248754,1.936873741006968,74924.40946338138
2022-05-01,162.398207336042,1.897317022638292,75086.80767071742
2022-05-02,160.1064604455043,3.850019004541454,75246.91413116292
2022-05-03,160.8116666666667,3.8261564584591006,75407.72579782958
2022-05-04,161.5139137269445,3.4715157072959726,75569.23971155653
2022-05-05,156.21329022941657,3.6532702995734994,75725.45300178594
2022-05-06,159.9098856266058,3.67464802171118,75885.36288741254
2022-05-07,161.60379019400892,1.8823921210484753,76046.96667760656
2022-05-08,160.2950950033826,1.817484973360739,76207.26177260994
2022-05-09,159.98389189579356,3.564262521010325,76367.24566450574
2022-05-10,160.6702734544417,3.5394095966826344,76527.91593796018
2022-05-11,157.35433297726286,3.5011560746184944,76685.27027093744
2022-05-12,156.03616444932075,3.6111414923147658,76841.30643538677
2022-05-13,160.71586251499505,3.4517904387216514,77002.02229790176
2022-05-14,156.39352244997482,1.828228770147678,77158.41582035173
2022-05-15,157.0692401330647,1.9141185305354036,77315.48506048479
2022-05-16,156.743112017813,3.5862699738696047,77472.2281725026
2022-05-17,154.41523510396937,3.3785284506246414,77626.64340760656
2022-05-18,160.08570690878108,3.6474592061581133,77786.72911451534
2022-05-19,158.75462543813623,3.2918781004450355,77945.48373995347
2022-05-20,156.42208915756206,3.442038619144983,78101.90582911104
2022-05-21,153.08819696308743,1.8731601068265447,78254.99402607413
2022-05-22,154.75304815197796,1.8439906069377443,78409.7470742261
2022-05-23,154.41674239335242,3.42872512168972,78564.16381661946
2022-05-24,154.07937969868883,3.7402679572431214,78718.24319631814
2022-05-25,151.74106039222977,3.381185534618962,78869.98425671038
2022-05-26,155.40188508129447,3.8038599291181767,79025.38614179168
2022-05-27,151.0619546265077,3.53795824108271,79176.44809641819
2022-05-28,147.72137011195352,1.8779714081061352,79324.16946653013
2022-05-29,153.3802328152627,1.9019003968440384,79477.5496993454
2022-05-30,153.03864417764325,3.7935104132689283,79630.58834352305
2022-05-31,150.6967057738621,3.32981952071213,79781.28504929692
2022-06-01,151.3545192821877,3.3076372446179985,79932.6395685791
2022-06-02,155.0121864543016,3.3494037741344727,80087.65175503341
2022-06-03,150.66980908518875,3.4459013402105043,80238.3215641186
2022-06-04,149.3274889830144,1.729270362860443,80387.64905310162
2022-06-05,147.98532793899776,1.8484474995903235,80535.63438104061
2022-06-06,150.64342769728995,3.6441094744906457,80686.2778087379
2022-06-07,146.3018899248667,3.437601211404152,80832.57969866277
2022-06-08,149.96081618144314,3.373789354720303,80982.54051484421
2022-06-09,149.6203078894208,3.3253499292170328,81132.16082273363
2022-06-10,149.280466303875,3.516343554969244,81281.4412890375
2022-06-11,147.94139248259188,1.769363490609202,81429.38268152009
2022-06-12,145.6031872561639,1.953048506491556,81574.98586877625
2022-06-13,146.26595119815215,3.6320944081716333,81721.2518199744
2022-06-14,145.92978459532534,3.4077955786674994,81867.18160456972
2022-06-15,146.59478741798313,3.366544529983755,82013.7763919877
2022-06-16,145.26105929037334,3.4956158527209538,82159.03745127808
2022-06-17,144.92869946121155,3.497509436019002,82303.96615073929
2022-06-18,145.5978067743119,1.7467321483506564,82449.5639575136
2022-06-19,145.26847963933741,1.7627901347788855,82594.83243715295
2022-06-20,144.94081600267927,3.163768040286536,82739.77325315562
2022-06-21,146.61491331847256,3.3822942287396423,82886.38816647409
2022-06-22,142.2908685197583,3.409196579932309,83028.67903499385
2022-06-23,140.96877798979932,3.1404423262274626,83169.64781298365
2022-06-24,142.64873753355883,3.2501349950552445,83312.2965505172
2022-06-25,142.33084234935026,1.684053800095778,83454.62739286655
2022-06-26,144.01518700066654,1.711862156307476,83598.64257986721
2022-06-27,140.7018653881973,3.3609802082764064,83739.34444525541
2022-06-28,142.39097072204189,3.187315117191078,83881.73541597745
2022-06-29,142.08259549412745,3.2368705400639137,84023.81801147158
2022-06-30,141.77683145083859,3.0577298309210206,84165.59484292242
2022-07-01,141.47376956586848,3.286885818657035,84307.06861248829
2022-07-02,139.1735000132982,1.7500616936319964,84446.2421125016
2022-07-03,145.87611214091268,1.698521289219896,84592.11822464252
2022-07-04,140.58169444376136,3.217881048962132,84732.69991908628
2022-07-05,139.29033453797106,3.2591850006090812,84871.99025362426
2022-07-06,139.00211913481886,3.123111783059001,85010.99237275908
2022-07-07,141.717134015073,3.030434688998013,85152.70950677415
2022-07-08,137.43546400360887,3.4503858556976708,85290.14497077775
2022-07-09,140.15719294430795,1.6835852109868874,85430.30216372205
2022-07-10,135.88240367524716,1.71755206306717,85566.1845673973
2022-07-11,137.6111780041856,3.3270762929502573,85703.79574540148
2022-07-12,137.34359668435644,3.6478091480400603,85841.13934208584
2022-07-13,137.07973939057064,3.0206316228485046,85978.2190814764
2022-07-14,140.81968469564,3.234295286326534,86119.03876617205
2022-07-15,137.56351004712607,3.0772607903835683,86256.60227621917
2022-07-16,140.3112917444223,1.6652723145822466,86396.9135679636
2022-07-17,137.06310491617577,1.6490591026417571,86533.97667287977
2022-07-18,138.81902349805532,3.0033330898046,86672.79569637783
2022-07-19,139.57912021087301,3.1378323877801777,86812.3748165887
2022-07-20,134.34346653906465,2.945078548449306,86946.71828312776
2022-07-21,135.11213270953647,3.253446022749956,87081.83041583729
2022-07-22,136.88518767088397,3.1311439652189237,87218.71560350817
2022-07-23,134.66269907298872,1.7083122871062897,87353.37830258116
2022-07-24,134.44473324699985,1.6427211704724083,87487.82303582816
2022-07-25,136.23135518570547,3.0573859105421306,87624.05439101387
2022-07-26,132.0226285243003,3.136298615684061,87756.07701953816
2022-07-27,133.81861552155507,2.9414263202132793,87889.89563505971
2022-07-28,131.61937704139297,3.0400982723120666,88021.51501210111
2022-07-29,137.42497253487923,2.968819740072805,88158.93998463599
2022-07-30,136.23546002262847,1.5931882382786051,88295.17544465861
2022-07-31,131.05089607763549,1.5046271983385053,88426.22634073625
2022-08-01,133.87133580853444,3.2367872882657824,88560.09767654478
2022-08-02,134.69683284329133,2.9675684325493097,88694.79450938807
2022-08-03,135.5274393133345,3.2022581619790613,88830.3219487014
2022-08-04,135.36320583812824,3.184221962535434,88965.68515453953
2022-08-05,135.20418151019356,2.872419265102566,89100.88933604973
2022-08-06,134.0504138805811,1.5574936964900612,89234.93974993032
2022-08-07,132.90194894479978,1.8099273173040278,89367.84169887511
2022-08-08,132.7588311292062,3.2505605941158744,89500.60053000432
2022-08-09,135.62110327785794,3.013422022676817,89636.22163328217
2022-08-10,134.4888066398356,3.045625935728942,89770.71043992201
2022-08-11,131.3619808570362,2.9248757804800274,89902.07242077905
2022-08-12,132.2406639524429,3.0578819880769874,90034.31308473149
2022-08-13,135.12489231887298,1.5633187734400573,90169.43797705036
2022-08-14,132.01470070820892,1.468531485922592,90301.45267775857
2022-08-15,128.9101222211146,2.814691805584143,90430.36279997969
2022-08-16,129.8111882972403,2.984329399600107,90560.17398827693
2022-08-17,133.7179287059193,2.829721313936881,90693.89191698286
2022-08-18,129.63037153735854,2.9632675523820105,90823.52228852022
2022-08-19,134.54854319432636,2.827643516604428,90958.07083171455
2022-08-20,127.47246838433944,1.5405723369938533,91085.54330009889
2022-08-21,131.4021701123514,1.6526380108919676,91216.94547021124
2022-08-22,129.33766967394547,2.9860366513801626,91346.28313988518
2022-08-23,131.2789866490325,2.948286229419531,91477.56212653422
2022-08-24,131.22613889605725,3.059575254870083,91608.78826543028
2022-08-25,128.17914254671345,3.003646552377913,91736.96740797699
2022-08-26,133.1380120011705,3.1251695485018445,91870.10541997816
2022-08-27,128.10275992381202,1.5472025095956932,91998.20817990198
2022-08-28,130.07339723948834,1.5472371802240403,92128.28157714148
2022-08-29,131.04993313028365,2.7563789539076793,92259.33151027176
2022-08-30,130.0323750327988,2.866081816968904,92389.36388530456
2022-08-31,130.02072863595083,3.0436926532439412,92519.3846139405
2022-09-01,131.0149978792894,3.0837923456204166,92650.3996118198
2022-09-02,130.01518495183115,3.0362542721714476,92780.41479677163
2022-09-03,130.02129029141173,1.440325634262133,92910.43608706303
2022-09-04,131.0333125845564,1.6400279824499167,93041.46939964758
2022-09-05,133.05124876686867,2.6628740273080833,93174.52064841446
2022-09-06,132.07509402393717,3.01566378720756,93306.5957424384
2022-09-07,132.10484179276014,2.8482275269686097,93438.70058423116
2022-09-08,134.14048376368768,2.9846045691875043,93572.84106799486
2022-09-09,131.18200988288066,2.7173982366991787,93704.02307787773
2022-09-10,128.22940835528576,1.6370932011967763,93832.25248623302
2022-09-11,130.28266564812597,1.4512465527414156,93962.53515188114
2022-09-12,132.34176649490493,2.796382307736111,94094.87691837605
2022-09-13,129.40669389992476,2.7513002222335423,94224.28361227598
2022-09-14,129.47742914331522,2.6508757481670733,94353.76104141929
2022-09-15,131.5539517865732,2.8892114227715617,94485.31499320586
2022-09-16,131.63623967861096,3.1098148837891078,94616.95123288447
2022-09-17,132.72426896231084,1.7338097530362662,94749.67550184678
2022-09-18,128.81801408158498,1.5530242452025518,94878.49351592836
2022-09-19,132.91744778893786,3.0151610966025775,95011.4109637173
2022-09-20,131.02254115352926,2.8987121833157814,95142.43350487083
2022-09-21,130.13326356973528,2.9320549254327073,95272.56676844056
2022-09-22,131.24958276620507,2.8214942918401427,95403.81635120677
2022-09-23,129.3714648154105,2.890220762750739,95533.18781602218
2022-09-24,133.49887414368573,1.579702981715621,95666.68669016587
2022-09-25,135.63177354175428,1.5011109571695755,95802.31846370762
2022-09-26,132.77012417573954,2.8521329032492218,95935.08858788337
2022-09-27,133.91388559865658,2.85395590650035,96069.00247348202
2022-09-28,133.0630157623809,2.9684438610231143,96202.0654892444
2022-09-29,133.2174710300913,2.722001963234826,96335.28296027449
2022-09-30,134.37720618918257,2.853575608028306,96469.66016646367
2022-10-01,132.54217446464477,1.673884197622285,96602.20234092831
2022-10-02,132.71232753290454,1.621485303053505,96734.91466846122
2022-10-03,133.88761553612497,3.035431370091559,96868.80228399734
2022-10-04,134.06798709695929,2.86336569400538,97002.8702710943
2022-10-05,133.2533893337542,2.9021860502898145,97136.12366042806
2022-10-06,133.44376787619854,2.991129153138563,97269.56742830426
2022-10-07,136.6390668814121,3.0641689139259736,97406.20649518567
2022-10-08,134.83922905047075,1.4044366926438037,97541.04572423614
2022-10-09,134.04419564536178,1.449359513159498,97675.0899198815
2022-10-10,133.25390650636572,3.033744472568121,97808.34382638786
2022-10-11,139.46830006985826,2.828477191923652,97947.81212645772
2022-10-12,136.68731338652822,2.778219258056463,98084.49943984425
2022-10-13,136.9108821400051,2.703685951860261,98221.41032198425
2022-10-14,135.1389406658914,2.795872045161061,98356.54926265014
2022-10-15,138.3714219711936,1.4469143114938519,98494.92068462133
2022-10-16,137.6082577541467,1.6922768289482968,98632.52894237549
2022-10-17,137.8493784244257,2.8696760321311117,98770.37832079991
2022-10-18,134.0947131237385,2.866805978499927,98904.47303392364
2022-10-19,138.34418974679397,2.95264751071266,99042.81722367044
2022-10-20,136.59773496263918,3.0032710231182054,99179.41495863308
2022-10-21,139.85527423635904,3.0032102512564807,99319.27023286943
2022-10-22,141.11673185113253,1.6272327614944948,99460.38696472056
2022-10-23,139.38203093063845,1.5091567889718038,99599.76899565119
2022-10-24,136.65109346180452,2.8484119026126664,99736.42008911299
2022-10-25,137.92384031789234,2.989620994884738,99874.34392943088
2022-10-26,139.20019128191262,2.8237052283701036,100013.54412071279
2022-10-27,137.48006507036257,2.8943267302290083,100151.02418578316
2022-10-28,139.76337935727886,2.949659720772329,100290.78756514043
2022-10-29,143.05005079859944,1.6169076789935903,100433.83761593903
2022-10-30,143.33999505682618,1.439142580004365,100577.17761099586
2022-10-31,140.63312682598183,2.999848672980583,100717.81073782184
2022-11-01,140.92935985685327,2.879788980913956,100858.74009767869
2022-11-02,144.22860698251426,3.005484541031214,101002.96870466121
2022-11-03,141.53078014411938,3.0179576601227307,101144.49948480533
2022-11-04,140.83579041696217,3.1295255524777863,101285.3352752223
2022-11-05,140.14354803678907,1.6692755307294889,101425.4788232591
2022-11-06,144.45396242636258,1.670804401090027,101569.93278568545
2022-11-07,141.76694222226428,3.1193745972395357,101711.69972790772
2022-11-08,142.08239530193057,2.9735002273379068,101853.78212320965
2022-11-09,143.4002288109136,2.9438215540065444,101997.18235202057
2022-11-10,141.72034919035804,3.057212088144025,102138.90270121093
2022-11-11,144.0426622046869,3.0431153911812334,102282.94536341561
2022-11-12,143.36707296948717,1.5680294214611237,102426.3124363851
2022-11-13,145.69348597958773,1.6203582720158467,102572.00592236468
2022-11-14,145.02180513732094,2.9565105230644897,102717.027727502
2022-11-15,145.3519337809594,2.854610599780494,102862.37966128296
2022-11-16,142.68377471331956,3.13801474045458,103005.06343599629
2022-11-17,146.01723023052432,2.982146492892224,103151.08066622682
2022-11-18,144.35220215091482,3.2460997977786357,103295.43286837773
2022-11-19,144.688591844104,1.4933319843853836,103440.12146022184
2022-11-20,147.02630026016325,1.5708103409702574,103587.147760482
2022-11-21,146.36522795893248,2.9988761721746386,103733.51298844093
2022-11-22,145.70527513944637,3.147600911539965,103879.21826358038
2022-11-23,147.04634166946676,3.056854688285102,104026.26460524985
2022-11-24,145.38832711511367,3.0505399509179196,104171.65293236496
2022-11-25,149.73113077058522,2.8689599899123026,104321.38406313554
2022-11-26,151.07465168795812,1.5456522751544968,104472.4587148235
2022-11-27,147.41878870705958,1.652155101459166,104619.87750353056
2022-11-28,149.76344048540253,2.85455781414474,104769.64094401596
2022-11-29,149.1085055281744,2.9683411812018625,104918.74944954414
2022-11-30,151.4538822182708,3.108261123441079,105070.2033317624
2022-12-01,151.79946884636612,2.9211575098328786,105222.00280060877
2022-12-02,148.14516364101064,3.263333255565932,105370.14796424977
2022-12-03,148.4908647987465,1.733622063115617,105518.63882904852
2022-12-04,151.8364705142326,1.541119309481747,105670.47529956275
2022-12-05,149.1818790103711,2.9511006074715254,105819.65717857312
2022-12-06,154.52698856842434,2.7811559606574985,105974.18416714155
2022-12-07,151.8716975581153,2.982619065387496,106126.05586469967
2022-12-08,153.21590446770156,3.1900844012916414,106279.27176916736
2022-12-09,155.5595079340143,3.0427927259180096,106434.83127710137
2022-12-10,153.90240677245333,1.7029886854421372,106588.73368387383
2022-12-11,156.24450000692903,1.5675263125382572,106744.97818388075
2022-12-12,150.5856868997431,3.2190363811214824,106895.56387078049
2022-12-13,152.9258669813983,3.0494511003465163,107048.48973776189
2022-12-14,154.26494008032896,3.129551051723596,107202.75467784223
2022-12-15,159.60280635254335,3.1222851118335897,107362.35748419477
2022-12-16,154.9393663111693,2.975481513379009,107517.29685050594
2022-12-17,156.2745208558939,1.6139513390912845,107673.57137136183
2022-12-18,157.6081713022886,1.7659057214892082,107831.17954266412
2022-12-19,157.9402194110119,3.2121101373917353,107989.11976207513
2022-12-20,155.2705674168798,3.3032893342397838,108144.39032949202
2022-12-21,155.5991180577961,3.2155549566358026,108299.98944754981
2022-12-22,157.92577460353363,3.1985272778781764,108457.91522215334
2022-12-23,160.25044088435868,2.962166956585208,108618.1656630377
2022-12-24,159.5730213194889,1.7004773070167942,108777.73868435719
2022-12-25,159.8934209453771,1.721064383374136,108937.63210530256
2022-12-26,158.21154544381275,3.4603866049368945,109095.84365074638
2022-12-27,161.52730116983213,3.3024601900553296,109257.37095191621
2022-12-28,158.84059517942944,3.4195278430090785,109416.21154709563
2022-12-29,163.15133525706017,3.304212777519452,109579.3628823527
2022-12-30,160.45942994292955,3.1407633869156166,109739.82231229563
2022-12-31,160.76478856005676,1.7527805329282657,109900.58710085569
